"","Ii","E.Ii","Var.Ii","Z.Ii","Pr(z != 0)"
"65",64.8787004803768,-15.4910138984474,141258.179679031,0.213838363544233,1
"66",26.2003269330658,1.43630619278825,12378.5487010751,0.222580080036471,1
"67",-26.0984209229603,1.39087649351738,2291.82115390253,-0.574213340691136,1
"68",-88.8703120493386,-1.24558666359499,5678.61874908964,-1.16280077860298,0.489820682395684
"69",-4.66892305330292,1.22221274827343,283.676381041193,-0.349773936856604,1
"70",148.496464156373,15.3481094086323,22314.349180487,0.89134060666781,1
"71",-0.211338691238725,0.0689310424928952,1.56959056779402,-0.223708770434919,1
"72",-122.109606936713,-3.42786607293957,25921.8618245866,-0.737141415779092,1
"73",-28.9942774793098,1.72367011795546,1514.70975833599,-0.789273430922926,1
"74",-147.011277110415,-5.9346751854874,8583.61442966913,-1.52271943140272,0.383486743181504
"75",-258.697727983561,-11.0952018264434,74092.5170800569,-0.909636538294617,1
"76",-190.818356458057,4.56330164410133,11441.096305157,-1.82662740990425,0.271023237054849
"77",234.44725148974,8.88582953303091,33857.4200442914,1.22585158516624,0.66076359241597
"78",130.096376357905,4.03616571131089,35470.0557243608,0.669340483543371,1
"79",844.742599339717,-5.51210660886688,170536.26311635,2.05892569329368,0.158005429339603
"80",120.433893382301,-4.46321429411272,16010.6453699241,0.987070021739649,1
"81",34.0471470872045,-3.3228710021947,5642.4823027036,0.497494410028653,1
"82",265.797830952318,-17.0623890534276,202258.183456205,0.628953913330997,1
"83",34.7962224965749,-2.91842292290996,6652.65003750458,0.462394532259879,1
"84",-90.3092793059297,-10.1942867292272,52321.7703250418,-0.350245514217127,1
"85",56.1609881323605,1.43151429051707,4015.50790712923,0.86367635542181,0.775531412065242
"86",-237.47988343906,-8.35808517324652,129875.77592329,-0.635773367810569,1
"87",241.359431943873,-12.1962896742975,81648.0778700848,0.88736119444048,1
"88",-174.318891503634,-9.31472287854229,35404.8693118576,-0.876926952593611,1
"89",396.643280918064,-1.02785408517239,28806.6276833381,2.34303005258115,0.114767053815909
"90",263.945516485456,-7.72720890675867,27451.3365347875,1.63969960702214,0.404270562802778
"91",38.0652757161227,-0.323138623197396,7054.45444321088,0.457054992356818,1
"92",413.064697033032,-6.14303621408455,150618.529195798,1.0801649588667,1
"93",29.1771950552397,0.050644490814273,28143.2849227353,0.173620763118178,1
"94",-483.535408336296,0.567911767798889,123187.863246786,-1.3792852757948,0.671227258024189
"95",104.996729024413,-14.4881837377578,80295.6233100033,0.42166459196454,1
"96",70.5749098163432,4.30272773853001,39676.4953993474,0.332709053104595,1
"97",21.3300653445465,-0.0412767576669427,3726.3442384513,0.350098548463741,1
"98",285.19592206602,-2.73410778159773,81365.9911971942,1.00940511838989,1
"99",143.266142455465,4.99402830391435,9325.91225983122,1.43182170156679,0.760974274281086
"100",-65.1902047903054,-1.44956449209607,14855.4062170901,-0.522966844328102,1
"101",74.6237871415357,-4.16347631227739,18276.2373105203,0.582790712256354,1
"102",536.319898272928,38.488176023087,142572.513475397,1.31845303336538,0.562056112633257
"103",-94.932586501578,-2.2297996159747,3664.91747032858,-1.53130143927269,0.628474550094298
"104",-37.6684590393429,4.51781152350998,15565.4461311532,-0.338135171938413,1
"105",20.0750192319438,0.847779296331848,4687.2054373105,0.280840638325132,1
"106",0,NA,NA,NA,NA
"107",91.4782419808687,-13.9464750790436,43307.0430873197,0.506597658451886,1
"108",-29.098652135342,-1.16253839821629,480.368301742353,-1.27461439618866,0.80978303774102
"109",7.30959103585256,0.280446664859727,2104.72523069314,0.153216225668322,1
"110",201.298178063178,0.4386064191513,40680.5054341236,0.995862461290746,0.957950930043451
"111",16.5232056511646,-1.43819883892501,582.310758831863,0.744325479970999,1
"112",-115.079511096012,13.3766519000637,37428.5551738374,-0.66397757838553,1
"113",30.1479075210406,-1.66384257839341,1827.82216969708,0.74408164560962,1
"114",-16.7330841312169,3.39633086469025,15109.0123726419,-0.163761993010061,1
"115",21.8398204031437,-0.372087291748239,1540.92038106456,0.565842755941581,1
"116",-107.79722417412,5.12444007730853,18569.1910628833,-0.828668399602671,1
"117",58.5813546817975,-8.87892494922309,9606.79050685685,0.688270216806167,1
"118",207.781398870351,-31.2530254209874,199951.265414584,0.534562354832853,1
"119",-36.8153069777627,0.972371918738646,2878.54913445919,-0.704309250959604,1
"120",-248.108262939859,-2.39969551253065,62200.5684591682,-0.985197095801023,0.649054533798428
"121",39.2649483761985,-0.579239876959137,3865.50007317734,0.640858487465811,1
"122",-80.7613288210815,-2.51906020351185,7684.29778669417,-0.892563947797712,1
"123",69.1270945369038,1.8297453491286,1834.40224998771,1.57126946462033,0.580600354016218
"124",178.862483053906,4.93239764644991,40219.7509194717,0.867271393950662,0.771586652966995
"125",79.3011691991643,-3.49404214741933,3828.58497943079,1.33809230593512,0.904331742906899
"126",81.7509013787105,0.485178400822818,14739.2943035806,0.669374337108757,1
"127",-409.751054983921,-1.80195766372574,52223.0156709507,-1.78515118689208,0.371183985771237
"128",175.900030535677,-12.9479063737706,54109.7973944487,0.811847188083907,1
"129",29.6146020825023,14.2811610017571,79524.2984388349,0.0543738025143434,1
"130",237.799069769546,-20.7502252715756,88591.8617516016,0.86865323973785,1
"131",-57.0144614178832,4.49340164689478,4774.60495463274,-0.890147377393841,0.746773512529493
"132",83.4049446445797,3.7569109446235,3292.05144557806,1.38816711505392,0.495258490261968
"133",-5.24699652001324,0.202112056083031,138.186683411444,-0.463545495032929,1
"134",298.824045252173,-19.2868182003715,84879.6247414955,1.0918846862971,0.82465136855417
"135",90.9162155214722,4.21010434663072,11221.1671064378,0.818522634289186,0.826117646193355
"136",-40.913231642931,-0.820937061166612,9052.19419758468,-0.421389763624192,1
"137",13.1226880444526,-2.18073617684385,1642.56273045749,0.377596217425141,1
"138",224.057125360744,-12.9846072207,35786.8687546798,1.25303430922692,0.420386441669109
"139",145.563343821449,0.706549898780936,13969.6576505501,1.22559219701942,0.440704351355814
"140",153.170296347702,21.4824004378348,24897.6191486855,0.834578032063061,1
"141",-44.405101628571,0.0672306365479178,9049.5366865199,-0.46749474483759,1
"142",0,NA,NA,NA,NA
"143",0,NA,NA,NA,NA
"144",0,NA,NA,NA,NA
"145",0,NA,NA,NA,NA
