Img_N,Experiment,Img_Nuclei_N,Cell_Type,Treatment,Replicate,Well,Cell_N,Un_Cell_Id,Nu_X,Nu_Y,Cell_Act_Cl,Cell_Orientation,Cell_Area,Cell_Perim,Cell_MaxL,Cell_MinL,WLR,Cell_Neighbour_N,Cell_1st_Nb_Dist,Cell_2nd_Nb_Dist,Nu_Clustering,Nu_1st_Nb_Dist,Nu_2nd_Nb_Dist,Nu_Area,DNA_IntI_Norm,Cell_Cycle,Cell_VEC_Norm,Junc_VEC_Norm,JCyR,J_N,Perc_Stb,Perc_Lin,Perc_Jag,STB_Index,Cy_NCH_IntI,Nu_NCH_IntI,tSNE_1,tSNE_2,NOTCH_Quadr,Nu_NOTCH_Fraction,Tot_NCH
1135,D2R2,125,HUVEC,CTRL,1,B002,56,1135_56,232.4680498,455.5775934,Dividing,78.85311839,3306,396.954,93.48528568,52.0129743,0.556376053,5,66.44290704,74.57994739,1,62.06743187,69.42388582,1205,1038.914082,LM,0.301520738,0.499940214,1.658062451,20,0,10,90,-85,104.3637445,45.14901942,5.051386241,30.81814647,Cytoplasmic,0.301974348,149.5127639
1135,D2R2,125,HUVEC,CTRL,1,B002,57,1135_57,502.0290867,463.4665503,Activated,56.6658828,9178,589.768,177.6412216,69.20696272,0.389588419,6,78.59718623,93.36462018,0,76.30632718,89.29178801,1719,1032.03416,G0/G1,0.247586404,0.431161002,1.7414567,40,0,10,90,-85,54.04438852,2.815197945,-30.52724334,-0.221955811,Low,0.049511404,56.85958646
1135,D2R2,125,HUVEC,CTRL,1,B002,58,1135_58,687.2314149,466.7098321,Stressed,29.03618406,8831,751.016,153.8816217,87.0898729,0.565953698,5,65.94383564,95.64315945,1,55.29614089,102.2184131,1668,1036.309696,G0/G1,0.327423612,0.385959544,1.178777368,49,0,8.163265306,91.83673469,-87.75510204,41.87084787,16.40973508,3.218570419,29.3184821,Low,0.281564361,58.28058295
1135,D2R2,125,HUVEC,CTRL,1,B002,59,1135_59,23.76392111,469.6919954,Activated,58.329134,9304,944.594,205.9781901,79.47363853,0.385835211,6,61.97020226,69.15024906,0,84.11638775,85.82700727,1724,1060.700778,G0/G1,0.126617411,0.226939083,1.792321307,58,3.448275862,18.96551724,77.5862069,-64.65517241,25.24541086,1.573922306,-26.87832529,-3.981198198,Low,0.058686109,26.81933317
1135,D2R2,125,HUVEC,CTRL,1,B002,60,1135_60,435.4443853,500.7376264,Activated,52.29352506,10993,718.882,151.3832369,98.45561038,0.650373267,4,78.59718623,87.63971576,0,76.30632718,98.08306539,1879,1034.324706,G0/G1,0.242565702,0.370633376,1.527971073,48,2.083333333,10.41666667,87.5,-80.20833333,163.0436868,4.508232236,-24.64883813,4.62620887,Cytoplasmic,0.026906479,167.5519191
1135,D2R2,125,HUVEC,CTRL,1,B002,61,1135_61,584.3465608,498.0621693,Activated,63.7901729,10149,698.016,174.5584281,79.1738274,0.45356634,7,93.36462018,95.64315945,0,84.82003905,89.29178801,1512,1024.626867,G0/G1,0.226338186,0.372938149,1.647703179,42,2.380952381,4.761904762,92.85714286,-88.0952381,227.8374153,6.126314282,-28.83095038,1.191816743,Cytoplasmic,0.026184889,233.9637296
1135,D2R2,125,HUVEC,CTRL,1,B002,62,1135_62,182.9777632,505.6795291,Activated,-86.56520695,5002,387.298,133.0854817,51.20135897,0.384725353,5,61.52611031,66.44290704,1,60.91736628,70.42366383,1529,1045.660043,G0/G1,0.291650189,0.455538595,1.561934851,26,0,11.53846154,88.46153846,-82.69230769,109.155337,12.01849401,6.82876301,29.55562498,Cytoplasmic,0.099183907,121.173831
1135,D2R2,125,HUVEC,CTRL,1,B002,63,1135_63,122.2696701,510.7246193,Activated,75.56612353,5609,432.794,134.9052988,63.68046256,0.472038261,6,61.52611031,69.15024906,1,60.91736628,105.4959267,1576,1039.108401,G0/G1,0.232156933,0.37152433,1.600315464,30,3.333333333,6.666666667,90,-83.33333333,107.2598155,35.57511261,4.739790753,28.86318634,Cytoplasmic,0.249064519,142.8349282
1135,D2R2,125,HUVEC,CTRL,1,B002,64,1135_64,281.8104089,519.5167286,Stressed,9.352772544,6982,585.214,157.6425044,63.1319084,0.400475168,6,65.77266644,79.94907526,0,66.9281067,67.39689881,1614,1009.4008,G0/G1,0.275546116,0.39454316,1.431858904,40,0,12.5,87.5,-81.25,60.48365007,0,-30.39913826,-0.311016981,Low,0,60.48365007
1135,D2R2,125,HUVEC,CTRL,1,B002,65,1135_65,983.3916449,533.4240209,Activated,-0.2838341,12186,539.068,170.0753679,93.78905102,0.551455817,5,72.60822528,78.6622455,1,61.16015636,96.16924015,1915,984.2399971,G0/G1,0.128610199,0.214742955,1.669719484,27,0,22.22222222,77.77777778,-66.66666667,120.612787,2.543114394,3.222913196,21.15126458,Cytoplasmic,0.020649554,123.1559014
1135,D2R2,125,HUVEC,CTRL,1,B002,66,1135_66,9.749731472,557.0150376,Activated,38.73057176,3251,432.718,98.68941157,52.49469284,0.531918187,2,61.97020226,67.58063981,0,64.89353275,88.44043881,931,507.224873,G0/G1,0.201473602,0.270762581,1.343910956,17,11.76470588,23.52941176,64.70588235,-41.17647059,40.15117121,3.559548378,-22.79737376,-8.73339994,Low,0.081434221,43.71071959
1135,D2R2,125,HUVEC,CTRL,1,B002,67,1135_67,726.7582286,560.9766607,Activated,-22.2894917,11822,499.902,133.396724,115.1590316,0.863282306,7,99.55977817,118.5838431,0,94.81037235,102.2184131,1671,1000.173594,G0/G1,0.22481993,0.342222537,1.522207293,33,0,3.03030303,96.96969697,-95.45454545,82.45104145,0,-24.31938553,9.460932084,Low,0,82.45104145
1135,D2R2,125,HUVEC,CTRL,1,B002,68,1135_68,820.6486486,574.1522339,Activated,76.67408836,14036,672.628,207.4289425,93.09599252,0.448809078,6,96.71962168,115.1453985,0,94.81037235,105.1489397,1813,1001.186276,G0/G1,0.235310363,0.381054331,1.619369102,49,2.040816327,4.081632653,93.87755102,-89.79591837,13.08825815,0,-28.75949522,0.443081959,Low,0,13.08825815
1135,D2R2,125,HUVEC,CTRL,1,B002,69,1135_69,543.9703095,572.655717,Activated,-10.43645447,7414,497.928,144.2846385,68.26421111,0.473121822,5,59.78663293,103.9318242,0,70.02680228,84.82003905,1583,985.5808571,G0/G1,0.291641562,0.404545578,1.387132805,36,0,2.777777778,97.22222222,-95.83333333,11.29874113,0,-30.57727052,2.80520821,Low,0,11.29874113
1135,D2R2,125,HUVEC,CTRL,1,B002,70,1135_70,257.9563149,582.5510381,Activated,0.506897244,11709,740.914,151.5795126,108.28408,0.714371475,6,79.94907526,96.36016691,0,67.39689881,81.81648938,2312,2041.572488,G2/M,0.174671438,0.241681769,1.383636451,44,0,11.36363636,88.63636364,-82.95454545,29.68993685,2.764904261,-23.19180666,12.64778628,Low,0.085192352,32.45484111
1135,D2R2,125,HUVEC,CTRL,1,B002,71,1135_71,999.9632153,592.2963215,Activated,16.6759852,5127,357.922,119.192169,60.98681952,0.511668007,3,52.69342758,72.60822528,1,61.16015636,66.9117673,1468,963.5514606,G0/G1,0.211160295,0.304661957,1.442799448,29,0,10.34482759,89.65517241,-84.48275862,0,0,4.206846734,27.38249264,None,0,0
1135,D2R2,125,HUVEC,CTRL,1,B002,72,1135_72,422.0663232,597.9040567,Stressed,51.99208211,11165,1092.874,237.256273,73.47380032,0.30968117,11,81.39988399,87.63971576,0,85.3214529,91.60196663,1553,1021.741867,G0/G1,0.26447754,0.390299651,1.475738358,73,1.369863014,10.95890411,87.67123288,-80.82191781,131.650065,35.70243371,-30.34511542,-2.942367258,Cytoplasmic,0.213336723,167.3524987
1135,D2R2,125,HUVEC,CTRL,1,B002,73,1135_73,332.3796434,616.53789,Dividing,-41.99701547,5007,690.462,109.8700329,73.209912,0.666331938,5,65.06674167,81.39988399,1,59.15292361,81.81648938,1346,1087.25519,LM,0.323484962,0.393789321,1.217334245,30,0,3.333333333,96.66666667,-95,8.415838867,1.275165915,1.284400409,30.36106199,Low,0.131582426,9.691004783
1135,D2R2,125,HUVEC,CTRL,1,B002,74,1135_74,17.93649686,621.3900907,Activated,-3.662466457,7236,547.896,124.50625,79.13315724,0.635575782,6,67.58063981,109.4073553,0,64.89353275,131.3782363,1433,865.064554,G0/G1,0.177569459,0.254422518,1.432805615,27,11.11111111,7.407407407,81.48148148,-66.66666667,39.55133902,2.996902466,-24.72892999,2.847256987,Low,0.070435401,42.54824148
1135,D2R2,125,HUVEC,CTRL,1,B002,75,1135_75,568.843877,638.1160766,Activated,-15.18213614,6969,770.984,160.8423859,74.81576235,0.465149543,7,59.78663293,112.9410191,0,70.02680228,98.797561,1723,955.7145783,G0/G1,0.250152658,0.389868368,1.558521788,36,2.777777778,0,97.22222222,-94.44444444,51.60781263,0,-29.53366554,1.672838492,Low,0,51.60781263
1135,D2R2,125,HUVEC,CTRL,1,B002,76,1135_76,953.1077727,640.0640105,Activated,36.06245609,7319,559.112,185.3967641,61.32820613,0.330794372,6,52.69342758,71.96678701,2,55.77626576,66.9117673,1531,980.7083674,G0/G1,0.219615867,0.327347723,1.490546776,39,10.25641026,15.38461538,74.35897436,-56.41025641,6.158113867,0,7.998513765,5.90280764,Low,0,6.158113867
1135,D2R2,125,HUVEC,CTRL,1,B002,77,1135_77,1066.813806,640.8773842,Activated,85.77892941,3369,289.26,106.3544739,42.83574086,0.402763883,5,84.72916849,86.82680173,0,82.63849638,111.9994043,1101,669.4959074,G0/G1,0.153590251,0.192524465,1.253494044,11,0,18.18181818,81.81818182,-72.72727273,0,0,-26.53023198,-4.137620408,None,0,0
1135,D2R2,125,HUVEC,CTRL,1,B002,78,1135_78,367.9078404,663.8328748,Activated,-46.38430616,6319,408.476,102.6960253,82.13037755,0.799742515,5,65.06674167,86.03157889,1,59.15292361,75.6927571,1454,1037.27508,G0/G1,0.250458647,0.310078499,1.238042698,22,4.545454545,9.090909091,86.36363636,-77.27272727,0,0,-0.934839381,26.94786175,None,0,0
1135,D2R2,125,HUVEC,CTRL,1,B002,79,1135_79,765.3730061,663.6,Activated,48.4941779,9534,589.87,134.753102,100.3870919,0.744970546,5,95.33710544,96.71962168,0,105.1489397,109.2262632,1630,1011.368258,G0/G1,0.328046329,0.428015939,1.304742353,36,5.555555556,8.333333333,86.11111111,-76.38888889,79.3124744,0,-25.1576371,6.83814888,Low,0,79.3124744
1135,D2R2,125,HUVEC,CTRL,1,B002,80,1135_80,657.6191381,681.4740177,Quiescent,60.88763201,10270,556.316,173.0544612,79.72486293,0.46069233,5,82.48085259,95.33710544,0,68.83066136,98.797561,1578,988.5884045,G0/G1,0.279535251,0.3818227,1.365919677,35,5.714285714,8.571428571,85.71428571,-75.71428571,108.4232698,0,-29.35808462,1.414690696,Cytoplasmic,0,108.4232698
1135,D2R2,125,HUVEC,CTRL,1,B002,81,1135_81,197.9934211,685.2682186,Activated,51.00020004,14796,778.398,214.026874,91.83961486,0.429103192,8,88.93377561,103.7915199,0,89.58925297,118.9385044,1976,1107.10042,G0/G1,0.190874362,0.268802504,1.408269296,55,1.818181818,7.272727273,90.90909091,-85.45454545,494.9625998,37.86665136,-28.11284236,0.211014585,Cytoplasmic,0.071067141,532.8292512
1135,D2R2,125,HUVEC,CTRL,1,B002,82,1135_82,925.4822979,688.5183701,Activated,66.87742109,8128,589.832,152.6445395,78.0259261,0.511160939,5,71.96678701,96.03380239,2,55.33029753,55.77626576,1497,981.8180586,G0/G1,0.278495658,0.382333023,1.372850928,25,12,8,80,-64,43.7414664,0,15.23508644,21.13572813,Low,0,43.7414664
1135,D2R2,125,HUVEC,CTRL,1,B002,83,1135_83,436.7553908,695.2877358,Activated,81.30849791,5444,607.348,172.2212345,48.18050764,0.279759391,7,76.03475784,79.48969491,0,75.6927571,98.48527645,1484,964.9357199,G0/G1,0.277964764,0.361440609,1.300310886,29,3.448275862,13.79310345,82.75862069,-72.4137931,9.821347252,0,-30.48851466,-2.322542077,Low,0,9.821347252
1135,D2R2,125,HUVEC,CTRL,1,B002,84,1135_84,112.6298627,712.458238,Quiescent,44.43857231,8614,949.276,186.0896924,79.52937247,0.427371186,4,72.90810838,88.93377561,0,82.3978497,89.58925297,1748,1035.430152,G0/G1,0.177580908,0.226664086,1.276398962,46,2.173913043,13.04347826,84.7826087,-76.08695652,49.33366892,0.457907975,-25.77874671,-3.572161178,Low,0.009196495,49.79157689
1135,D2R2,125,HUVEC,CTRL,1,B002,85,1135_85,977.2316448,708.1001707,Activated,20.34851728,6453,406.062,105.4258092,87.1927739,0.827053399,5,79.9978816,86.82680173,2,55.33029753,72.1864275,1757,1176.626006,G0/G1,0.314524975,0.402160741,1.278628959,19,5.263157895,15.78947368,78.94736842,-65.78947368,266.728725,384.4970169,14.7234073,24.03310994,Nuclear,0.590420483,651.2257419
1135,D2R2,125,HUVEC,CTRL,1,B002,86,1135_86,317.9192125,721.6082824,Activated,77.74059497,8629,652.87,145.2635479,82.26522358,0.566317048,6,78.09070776,91.08243008,0,76.39934978,82.52967894,1473,1014.21629,G0/G1,0.186801693,0.253606079,1.35762195,35,0,11.42857143,88.57142857,-82.85714286,86.69832917,0,-26.07907086,3.237730874,Low,0,86.69832917
1135,D2R2,125,HUVEC,CTRL,1,B002,87,1135_87,630.1049914,744.5662651,Activated,49.69597676,11934,557.144,185.9993904,83.11821325,0.446873579,5,63.41676449,82.48085259,0,68.83066136,89.44459469,1743,984.4839563,G0/G1,0.202000436,0.352355399,1.744329892,32,3.125,43.75,53.125,-28.125,101.3844663,3.267963648,-14.86699211,-14.0680494,Cytoplasmic,0.03122683,104.65243
1135,D2R2,125,HUVEC,CTRL,1,B002,88,1135_88,541.0557444,752.9666893,Activated,66.24003222,7259,559.246,245.2185558,43.81417644,0.178673984,6,52.32063937,63.41676449,1,48.61572241,89.44459469,1471,957.7407853,G0/G1,0.207946431,0.316033994,1.519785616,32,3.125,28.125,68.75,-51.5625,0,0,11.39009007,23.48804809,None,0,0
1135,D2R2,125,HUVEC,CTRL,1,B002,89,1135_89,497.5422058,774.6475662,Activated,68.89130722,8946,578.52,174.0952828,72.98014972,0.419196595,5,52.32063937,79.48969491,1,48.61572241,99.96509166,1623,972.7296206,G0/G1,0.212827263,0.379438823,1.782848764,29,0,41.37931034,58.62068966,-37.93103448,136.3678795,12.59346893,11.16185657,15.84711368,Cytoplasmic,0.084541856,148.9613484
1135,D2R2,125,HUVEC,CTRL,1,B002,90,1135_90,1068.534289,781.5619243,Activated,-86.66929322,5943,443.578,103.995341,84.93093408,0.816680182,4,79.9978816,88.81211426,0,95.87586607,117.1870385,977,457.3163387,G0/G1,0.161030736,0.272933841,1.694917681,26,3.846153846,7.692307692,88.46153846,-80.76923077,0,0,-23.28455215,6.551727572,None,0,0
1135,D2R2,125,HUVEC,CTRL,1,B002,91,1135_91,779.7764254,790.863549,Quiescent,-68.77628152,14334,761.57,186.0237298,114.0019942,0.612835762,8,107.9107229,109.987008,0,96.94674197,113.8099286,1561,982.549377,G0/G1,0.227253601,0.349057077,1.535980402,51,11.76470588,15.68627451,72.54901961,-52.94117647,125.632822,1.975371897,-20.36735838,2.224389126,Cytoplasmic,0.015479977,127.6081939
1135,D2R2,125,HUVEC,CTRL,1,B002,92,1135_92,79.06433566,787.7095571,Activated,43.16323858,13186,759.634,195.2121187,98.86182767,0.50643284,6,72.90810838,75.63649398,0,78.2231995,82.3978497,2145,1806.335301,G2/M,0.130323544,0.210101932,1.612156374,43,0,0,100,-100,0,0,-24.02765384,13.0329162,None,0,0
1135,D2R2,125,HUVEC,CTRL,1,B002,93,1135_93,371.8569492,784.0732203,Activated,-48.08018727,5592,461.068,128.6960563,61.17591556,0.475351905,5,58.97487939,76.03475784,1,47.21237662,82.52967894,1475,1054.631321,G0/G1,0.249492834,0.363070686,1.455234927,25,4,32,64,-44,164.3736172,3.09652853,8.885979204,19.16508289,Cytoplasmic,0.018490033,167.4701457
1135,D2R2,125,HUVEC,CTRL,1,B002,94,1135_94,934.2146093,790.9767837,Activated,49.23770495,15024,948.136,219.9711622,103.9935082,0.472759734,9,73.86836648,110.7867142,0,73.5910422,93.37557669,1766,996.8770581,G0/G1,0.216820485,0.348497313,1.607308063,47,2.127659574,12.76595745,85.10638298,-76.59574468,10.98254365,0,-27.64366828,0.013271787,Low,0,10.98254365
1135,D2R2,125,HUVEC,CTRL,1,B002,95,1135_95,207.0258621,827.0033156,Stressed,-82.94968481,7959,773.36,143.8925548,81.19765929,0.56429368,6,88.01750596,100.7316329,0,74.86367482,97.35665833,1508,1004.650072,G0/G1,0.285523217,0.329842417,1.155221,40,2.5,0,97.5,-95,96.50084691,4.439444572,-29.12843087,2.644748301,Low,0.043980897,100.9402915
1135,D2R2,125,HUVEC,CTRL,1,B002,96,1135_96,869.86452,826.6798299,Quiescent,64.04096315,9480,475.106,170.1752166,72.13174554,0.423867511,4,72.77949808,73.86836648,0,73.5910422,96.94674197,1646,983.3830026,G0/G1,0.213612936,0.337274075,1.578902854,24,8.333333333,20.83333333,70.83333333,-52.08333333,388.6406192,38.63152516,-24.24394285,-13.33432497,Cytoplasmic,0.090414331,427.2721444
1135,D2R2,125,HUVEC,CTRL,1,B002,97,1135_97,373.3429752,831.259377,Stressed,-54.73221121,9945,663.29,145.4023803,102.7188622,0.706445534,6,19.09846218,77.63797941,1,47.21237662,80.05441787,3146,2141.363582,G2/M,0.312448174,0.372111045,1.190952856,47,2.127659574,8.510638298,89.36170213,-82.9787234,7.224795938,0,-7.492357133,26.73753498,Low,0,7.224795938
1135,D2R2,125,HUVEC,CTRL,1,B002,98,1135_98,100.7403846,862.8695055,Activated,18.97623004,8529,727.844,160.3082213,79.61459759,0.496634526,5,88.07097143,93.43507666,0,78.2231995,95.2081029,1456,1042.018291,G0/G1,0.204179981,0.302121397,1.479681779,45,0,22.22222222,77.77777778,-66.66666667,2.846997797,0,-25.11742119,-5.492086701,Low,0,2.846997797
1135,D2R2,125,HUVEC,CTRL,1,B002,99,1135_99,298.6205128,859.999359,Activated,57.81489974,6643,498.17,161.7232327,54.46387725,0.336772128,8,85.85790563,88.70285265,0,76.22486647,80.05441787,1560,982.2487685,G0/G1,0.206023138,0.322530825,1.565507777,33,0,30.3030303,69.6969697,-54.54545455,7.589333951,3.421988189,-24.37339911,-13.29613065,Low,0.310769964,11.01132214
1135,D2R2,125,HUVEC,CTRL,1,B002,100,1135_100,1029.511303,869.1369681,Quiescent,61.2361785,7100,577.412,122.2348187,84.14200938,0.688363678,3,88.81211426,92.0386125,0,83.40140958,95.87586607,1504,713.4151423,G0/G1,0.134609647,0.205029265,1.523139457,21,23.80952381,14.28571429,61.9047619,-30.95238095,0,0,-19.65781244,-7.265272619,None,0,0
1135,D2R2,125,HUVEC,CTRL,1,B002,101,1135_101,668.3196721,866.9464061,Quiescent,54.64367094,9683,621.316,170.0678215,82.13181032,0.482935629,6,67.14729388,109.987008,0,70.87913693,125.753667,1586,913.4928492,G0/G1,0.229049673,0.347570153,1.517444442,30,3.333333333,23.33333333,73.33333333,-58.33333333,3.230975807,0,-25.07866539,-5.795880492,Low,0,3.230975807
1135,D2R2,125,HUVEC,CTRL,1,B002,102,1135_102,602.3528325,892.8737685,Quiescent,38.07414225,6902,646.602,193.8941925,54.69061187,0.282064208,6,62.37293205,67.14729388,1,54.94400601,70.87913693,1624,964.5694401,G0/G1,0.263744667,0.364351667,1.381456053,31,12.90322581,16.12903226,70.96774194,-50,100.7024796,18.09761184,10.73684222,23.90265031,Cytoplasmic,0.152336683,118.8000915
1135,D2R2,125,HUVEC,CTRL,1,B002,103,1135_103,232.252074,897.4888322,Quiescent,-55.86543061,6120,490.138,138.7325137,60.96448373,0.439439048,5,54.44722879,79.29573344,1,50.83541933,74.86367482,1567,965.3282186,G0/G1,0.262244279,0.334012182,1.273668135,25,16,8,76,-56,26.87261757,0,7.397851036,22.3839994,Low,0,26.87261757
1135,D2R2,125,HUVEC,CTRL,1,B002,104,1135_104,803.6027308,902.1514954,Quiescent,40.71199345,7296,509.692,122.7388815,86.42958377,0.704174445,4,72.77949808,79.18230127,1,66.96264194,100.4320517,1538,970.3136438,G0/G1,0.273199732,0.363610428,1.330932593,29,13.79310345,20.68965517,65.51724138,-41.37931034,88.77445652,9.6027008,0.889665491,23.34375665,Low,0.097611082,98.37715732
1135,D2R2,125,HUVEC,CTRL,1,B002,105,1135_105,14.64354067,914.1594896,Stressed,87.08265396,6441,491.788,131.3552159,71.38894812,0.543480117,3,69.21046582,93.43507666,0,100.2164109,102.5434052,1254,733.3622237,G0/G1,0.173245015,0.26614503,1.536234856,32,3.125,25,71.875,-56.25,81.95962454,2.302876294,-22.49375853,-9.012800859,Low,0.027329788,84.26250084
1135,D2R2,125,HUVEC,CTRL,1,B002,106,1135_106,552.677193,916.3508772,Quiescent,37.05590597,8728,561.252,209.113502,58.96678368,0.281984583,5,62.37293205,114.4884253,1,54.94400601,116.4372817,1710,946.3967393,G0/G1,0.221627997,0.326848075,1.474759865,26,0,46.15384615,53.84615385,-30.76923077,21.56763564,0,12.83261387,16.30051552,Low,0,21.56763564
1135,D2R2,125,HUVEC,CTRL,1,B002,107,1135_107,965.4726402,922.5677155,Quiescent,0.105006765,9079,681.322,205.4670788,68.47368141,0.333258651,7,75.72653991,92.0386125,0,83.40140958,85.53294823,1462,783.7179482,G0/G1,0.182492983,0.270781492,1.483791252,44,15.90909091,31.81818182,52.27272727,-20.45454545,0,0,-15.57162477,-18.1636131,None,0,0
1135,D2R2,125,HUVEC,CTRL,1,B002,108,1135_108,413.6122679,924.1305571,Stressed,-53.98026755,10898,574.59,162.7455536,93.96463022,0.577371413,7,86.35348401,102.5848981,0,101.2246201,113.2612691,1777,927.8618676,G0/G1,0.233763216,0.35265197,1.508586237,36,2.777777778,8.333333333,88.88888889,-81.94444444,13.84698255,0,-27.34796348,2.284587212,Low,0,13.84698255
1135,D2R2,125,HUVEC,CTRL,1,B002,109,1135_109,259.6523438,940.3078125,Stressed,-51.90052444,4556,494.278,148.9921684,46.12461015,0.309577414,5,54.44722879,60.4197702,1,50.83541933,58.31805586,1280,994.3635448,G0/G1,0.258436264,0.350417825,1.355915842,25,0,28,72,-58,3.619104326,0,10.70115617,23.28795289,Low,0,3.619104326
1135,D2R2,125,HUVEC,CTRL,1,B002,110,1135_110,149.5250578,944.6291442,Quiescent,-78.47225655,4722,432.062,113.9487999,58.30209874,0.511651714,6,69.78913229,79.29573344,1,50.86871143,65.58682993,1297,994.6545768,G0/G1,0.21376991,0.290831624,1.360489061,21,14.28571429,28.57142857,57.14285714,-28.57142857,1.629327834,0,10.16781088,13.88779003,Low,0,1.629327834
1135,D2R2,125,HUVEC,CTRL,1,B002,111,1135_111,828.2520583,964.4122863,Quiescent,25.7006346,10150,724.774,206.8846245,72.82725294,0.352018682,7,72.45070976,79.18230127,1,61.12982123,66.96264194,1579,878.4912961,G0/G1,0.198244371,0.322928954,1.628943872,34,20.58823529,14.70588235,64.70588235,-36.76470588,86.42519231,0,8.995365115,19.26969156,Low,0,86.42519231
1135,D2R2,125,HUVEC,CTRL,1,B002,112,1135_112,93.84586229,979.2912192,Activated,70.15229877,5789,474.514,135.963675,65.04395437,0.478392147,6,69.21046582,69.78913229,0,65.58682993,74.48329322,1583,887.5052039,G0/G1,0.220087908,0.344094689,1.563442044,29,6.896551724,24.13793103,68.96551724,-50,17.45902196,0,-23.6747733,-13.12836969,Low,0,17.45902196
1135,D2R2,125,HUVEC,CTRL,1,B002,113,1135_113,300.075641,982.3429487,Activated,-38.25849952,7231,553.972,135.1514702,71.24277027,0.52713278,6,60.4197702,81.14727848,0,58.31805586,79.44929904,1560,889.7497261,G0/G1,0.237640423,0.371533121,1.563425602,28,10.71428571,28.57142857,60.71428571,-35.71428571,8.705302522,0,-22.4072045,-12.95037188,Low,0,8.705302522
1135,D2R2,125,HUVEC,CTRL,1,B002,114,1135_114,1012.330715,994.1233307,Quiescent,20.90288248,7576,546.686,169.2505683,68.67050221,0.405732772,3,70.85947196,75.38997907,0,63.99698465,85.53294823,1273,619.6833175,G0/G1,0.089093202,0.165776314,1.860706656,19,15.78947368,31.57894737,52.63157895,-21.05263158,1.684779093,0,-13.20284209,-21.13634959,Low,0,1.684779093
1135,D2R2,125,HUVEC,CTRL,1,B002,115,1135_115,167.1778329,992.3366419,Dividing,-21.79400447,6055,715.462,148.9681255,77.52175098,0.520391532,7,49.86014116,77.59656188,1,50.86871143,74.48329322,1209,980.5705069,LM,0.261263304,0.319777679,1.223967065,44,4.545454545,34.09090909,61.36363636,-39.77272727,8.973281458,0,7.399713719,19.12374379,Low,0,8.973281458
1135,D2R2,125,HUVEC,CTRL,1,B002,116,1135_116,780.5703753,1002.66555,Activated,21.94764099,10315,688.01,212.335984,65.06370519,0.306418648,6,53.47605057,72.45070976,0,61.12982123,70.98833167,1492,915.9958394,G0/G1,0.163179315,0.263943833,1.617507907,31,19.35483871,32.25806452,48.38709677,-12.90322581,29.31529722,0,-12.92156515,-21.47900802,Low,0,29.31529722
1135,D2R2,125,HUVEC,CTRL,1,B002,117,1135_117,609.8260196,1017.798658,Activated,28.11702442,15561,1108.002,196.8705369,134.6937599,0.68417429,6,114.4884253,117.6389805,0,116.4372817,125.148218,1937,808.5164911,G0/G1,0.195534081,0.274132527,1.401968011,49,20.40816327,6.12244898,73.46938776,-50,3.056473643,0,-17.32252437,3.844625494,Low,0,3.056473643
1135,D2R2,125,HUVEC,CTRL,1,B002,118,1135_118,475.8273026,1018.774123,Quiescent,-41.02803436,12775,836.678,151.1490649,120.1819689,0.795122146,3,112.3446145,114.2697473,0,113.2612691,123.2545841,1824,984.8423719,G0/G1,0.197806834,0.29147988,1.47355819,46,19.56521739,32.60869565,47.82608696,-11.95652174,49.45072094,0,-12.21003325,-6.674122476,Low,0,49.45072094
1135,D2R2,125,HUVEC,CTRL,1,B002,119,1135_119,354.4600967,1040.261185,Quiescent,-31.50939495,8761,468.966,127.120811,92.02468819,0.723915207,5,78.17941513,81.14727848,0,69.25397649,79.44929904,1654,842.2427681,G0/G1,0.161713301,0.290239845,1.794780283,32,12.5,46.875,40.625,-4.6875,5.995834306,4.146776482,-5.131010342,-13.87222073,Low,0.408847048,10.14261079
1135,D2R2,125,HUVEC,CTRL,1,B002,120,1135_120,965.0713732,1037.276183,Quiescent,26.47081826,7512,516.386,136.3698853,74.95986525,0.549680489,5,68.54817444,70.85947196,0,63.99698465,114.7091695,1289,630.2053073,G0/G1,0.092760754,0.144004869,1.552433142,24,12.5,41.66666667,45.83333333,-12.5,3.34393838,0,-14.47896297,-17.07827079,Low,0,3.34393838
1135,D2R2,125,HUVEC,CTRL,1,B002,121,1135_121,17.91161796,1048.670706,Quiescent,-68.12809808,3167,428.024,89.60493237,56.94602438,0.635523323,3,56.36690216,97.02283351,1,66.6268792,102.8568063,1403,716.0583511,G0/G1,0.06216246,0.141122945,2.270227797,20,25,5,70,-42.5,0,0,4.823752582,21.12261969,None,0,0
1135,D2R2,125,HUVEC,CTRL,1,B002,122,1135_122,242.3706786,1058.856594,Stressed,-31.05056616,3782,313.884,86.24783148,62.08201464,0.719809572,6,51.23472555,76.52261091,1,48.8990827,95.8342351,1562,925.7609898,G0/G1,0.324285559,0.462295438,1.425581325,17,0,35.29411765,64.70588235,-47.05882353,19.06471339,19.25267404,0.801527052,24.49298851,Low,0.502452681,38.31738743
1135,D2R2,125,HUVEC,CTRL,1,B002,123,1135_123,81.73059361,1067.809132,Quiescent,28.89323275,3079,339.642,99.03458174,51.50933951,0.520114677,4,56.36690216,90.99954876,1,66.6268792,89.34316255,1095,534.5374525,G0/G1,0.167247428,0.212329983,1.269556044,17,5.882352941,23.52941176,70.58823529,-52.94117647,0,0,5.217012422,22.66943438,None,0,0
